workload,run-time,cache-misses,instructions,branches,branch-misses,ref-cycles,cycles,faults,bus-cycles,cache-references,context-switches,cpu-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,itlb_misses.stlb_hit,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,mem-stores,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,l2_rqsts.all_demand_miss,l2_rqsts.all_demand_references,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_trans.l2_wb,l2_rqsts.miss,l2_rqsts.references,cycle_activity.cycles_mem_any,cycle_activity.stalls_mem_any,cycle_activity.stalls_total,uops_executed.stall_cycles,uops_issued.stall_cycles,uops_retired.stall_cycles,dtlb_load_misses.stlb_hit,dtlb_store_misses.stlb_hit,inst_retired.any,br_misp_retired.all_branches,br_inst_retired.all_branches,br_inst_retired.near_taken,br_inst_retired.near_call,mem_inst_retired.all_loads,mem_inst_retired.all_stores,l1d.replacement,l2_lines_in.all,longest_lat_cache.miss,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,uops_executed.thread,uops_executed.core_cycles_ge_1,cpu_clk_unhalted.ref_tsc,msr/tsc/,IpMispredict,BpTkBranch,IpBranch,IpCall,IpTB,IpLoad,IpStore,L1D_Cache_Fill_BW,L2_Cache_Fill_BW,L3_Cache_Fill_BW,CPI,MLP,ILP,CPU_Utilization
525.x264_r,202,4387225671,540383766022,106681843124,3953398236,558224200000,776163542478,36038480,4465793599,41478911777,399395,190331,10762951517,147313528782,76730394060,19705147447,255361062,3207448795,276464309,686302358,2606606323,4075775369,108569234994,76929147244,472307954,150827450593,142280039,77138076528,244494456,280235771,16680778554,27063474731,11658566923,2924560936,2638314569,26037892807,39552731383,503585609306,195437514888,410983782608,410993011055,491178971449,535101911144,3904566813,961480362,548403159969,4026419536,108056257965,58888033427,14325633750,149652658571,76636004441,10926593842,26154352725,4173606620,245217411066,147657621247,816945031252,372276989281,559855315375,571964456523,136.2,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.42,1.66,4.39,0.98
525.x264_r,204,4432145882,545591969950,107710073206,3991756562,563648834375,783738599882,36385877,4509190655,41879076619,403246,192179,10866742793,148733306854,77497837020,19902486698,257956783,3239449663,279228117,693083905,2632296272,4116259162,109642078776,77689274260,476992745,152307283838,143674437,77894916031,246889353,282980591,16844739093,27342287015,11778621019,2954736597,2665490893,26305999623,39960013637,508785647031,197331241562,415002367436,415011693143,495996101921,540355991597,3943483181,971099665,554019662400,4067700231,109162653117,59490911975,14472295076,151185027781,77420973848,11034083314,26411989643,4215082099,247630347392,149112932258,824970330542,375934732982,565332424375,577561192039,136.2,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,206,4477090107,550946238721,108767296173,4030738407,569198773875,791488475649,36743132,4553590185,42288755494,407276,194072,10973502654,150193113599,78264038536,20099979431,260608093,3271486105,281987705,699934106,2658214545,4156877226,110722387838,78454776224,481678189,153815252383,145098156,78666030322,249334731,285775635,17012525181,27610160617,11893325074,2983935714,2692525837,26563776782,40351842665,513911253185,199223452438,419040655760,419050062734,500847271822,545650264713,3983102666,980907569,559462812449,4108016284,110235104341,60075379115,14614477810,152670325245,78181631067,11139844432,26666207902,4255260826,249959752324,150521131444,832891515781,379544279817,570704434750,583057578139,136.19,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,208,4521070166,556339602473,109832050934,4070545505,574744148125,799239773587,37102963,4597953179,42703561146,411191,195964,11080892873,151663397282,79033221798,20296851772,263258156,3303646710,284758656,707008465,2684521137,4198007902,111817283034,79230595066,486445290,155319859174,146519330,79435331964,251784463,288567217,17179076801,27870243897,12004424792,3012391018,2719299700,26814389889,40732763947,518910316983,201223520324,423248217780,423257726939,505876524726,551130135540,4023179551,990748063,564945794070,4148526908,111315354749,60664078767,14757689675,154166386803,78947888862,11248880757,26927353525,4296077423,252357475361,151970675890,841050893913,383262314458,576251640000,588723908586,136.18,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,210,4566119150,561784973872,110907018758,4110242467,580375393500,807103324976,37466140,4643003083,43121287178,415237,197883,11189391706,153147812291,79793796986,20491277477,265840848,3335376662,287501818,713893303,2710602319,4238748440,112902121669,79999388157,491169392,156831241088,147943441,80208113723,254234449,291371123,17346816700,28131854169,12116462525,3040848347,2746041923,27066239182,41115559461,523933004347,203145401082,427328480926,427338092755,510766068091,556464244915,4062715350,1000451284,570317454139,4187988198,112373540707,61240689612,14897957214,155631942693,79698627373,11358156335,27188415515,4338680198,254815433608,153448293333,849210804401,386980520298,581820298125,594416176935,136.18,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.42,1.66,4.39,0.98
525.x264_r,212,4610312717,567094403152,111955031132,4149416665,585868114375,814771954547,37820060,4686944800,43530845780,419143,199758,11295176113,154595013194,80575393928,20692434017,268483679,3368074771,290313918,721000120,2736983735,4279826315,113997753918,80775802678,495927994,158315654591,149341775,80967248963,256637560,294123612,17510997112,28391554994,12227808524,3069036139,2772383137,27316242660,41495531082,528888960208,205079642427,431433809522,431443512900,515685990521,561830763080,4102391383,1010296071,575811020951,4228448468,113455722718,61830357099,15041389317,157130734480,80466363401,11466951790,27449450779,4380077458,257233648471,154909112995,857345533640,390687173794,587351193000,600064777785,136.18,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,214,4655308364,572396079656,113001852335,4188272914,591362489875,822443626349,38173721,4730899814,43936208338,423032,201633,11400777844,156040367523,81345719200,20890762610,271159689,3400325535,293093119,727763932,2762991167,4320561167,115082610689,81544665242,500642971,159845369710,150784147,81749605485,259121599,296963772,17679503679,28656075388,12341618996,3097690172,2799007517,27570712004,41882073220,533914186933,207015834667,435530000741,435539803706,520590416824,567180379756,4141739480,1020021395,581300175645,4268858330,114537061761,62419639920,15184753545,158628482105,81233520870,11574702873,27707622862,4421290765,259652757296,156367193536,865403835213,394359698236,592846228125,605680551915,136.17,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,216,4699401806,577626892359,114034318294,4226446428,596789216875,830021246274,38522315,4774313640,44337510544,426902,203484,11505006280,157466237718,82147853811,21097096717,273898546,3433806239,295982440,734620707,2789370007,4361722938,116180620794,82322652390,505413265,161357315070,152210377,82522786913,261563953,299769876,17846926007,28919657891,12454824953,3126299140,2825700173,27824426191,42267483681,538939687875,208936222635,439595074939,439604969276,525458074013,572488558689,4180917353,1029681475,586824650898,4309743561,115625491508,63012785956,15329059261,160135917298,82005624016,11682264168,27965878162,4461903946,262050312556,157811669416,873453561674,398028293369,598326651000,611287061531,136.16,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,218,4743886384,582926529057,115080581458,4265454626,602274179000,837680668668,38875830,4818193354,44746002969,430820,205352,11610553659,158910936628,82917194397,21296087278,276377164,3465987009,298750478,741446423,2815147082,4401796592,117251241581,83081242111,510063941,162866258700,153631425,83294560612,264007132,302570394,18013752549,29180697946,12567005516,3154688923,2851899327,28075837144,42649172179,543908044955,210875401436,443701979423,443711987446,530375766892,577852438201,4220471594,1039442083,592265475498,4349824786,116697562751,63597022005,15471202161,161620665432,82765946091,11790888473,28225388576,4503398092,264474177043,159272957001,881576726395,401729890458,603870614250,616945547069,136.16,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,220,4785893262,588402300297,116161369180,4305503514,607830525375,845437799666,39240783,4862644111,45167029212,434877,207246,11719558707,160403400658,83680810122,21492500170,279019926,3497906201,301498528,748313027,2841296405,4442673943,118341055660,83853613430,514783078,164340567751,155020681,84048476141,266396642,305305257,18177141620,29450693545,12682333753,3184145691,2879347067,28335807790,43044590736,549069627465,212763852881,447716039533,447726121420,535187311140,583101138545,4259385385,1049010617,597827612981,4390515071,117793174452,64194060465,15616440690,163138188057,83543357223,11900377102,28488180082,4545513144,266938593612,160758192617,889765271125,405461683290,609441101250,622649506789,136.16,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,222,4827698381,593813865418,117229479538,4345484663,613327545125,853130154765,39601544,4906620272,45583719904,438824,209122,11827333731,161878363163,84453429655,21691147406,281617544,3530114525,304279125,755093258,2867124336,4483046279,119417004132,84616050746,519461513,165841306135,156437402,84815994977,268843231,308083121,18343938724,29707075749,12792383240,3211977088,2905485104,28582599709,43419508300,553983363735,214676689437,451777451007,451787628944,540054680937,588412175750,4298764270,1058750959,603317197347,4431058711,118875034466,64783741438,15759931848,164636435911,84310446387,12009503096,28750507105,4587252871,269397255669,162236746979,897930136800,409183016172,615020269250,628342981982,136.16,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,224,4865714493,598947325547,118242656123,4382110030,619279731625,860356007246,39943620,4954237676,45973297827,442669,211149,11929630920,163277616618,85233716719,21891665844,284324827,3562759993,307083385,761882034,2892876076,4523226189,120488399884,85375105166,524134260,167349065834,157856914,85587130684,271281203,310886322,18510308616,29973574937,12905730269,3241196616,2932215415,28839826816,43810819652,559037532124,216558162657,455772713216,455783010092,544843451474,593636925804,4337381094,1068328897,608896555440,4472220763,119974439134,65382889090,15905698717,166158959036,85090101037,12118152704,29011672083,4628522269,271796970977,163685658529,906057947407,412887048112,620552076500,633993298448,136.15,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,226,4909597308,604297933507,119298875026,4421141509,624789003000,868049470353,40300421,4998311845,46383163247,446603,213026,12036210479,164736125885,86001940340,22087318629,286940460,3594856592,309859549,768630022,2918277902,4562996975,121546279090,86124750527,528729226,168870784464,159290195,86365275663,273735142,313719448,18676964826,30231369036,13016759517,3269149835,2958283833,29087704888,44187167644,563945930742,218494210458,459870508430,459880897066,549750031621,598988598449,4376823364,1078076958,614106627413,4510091675,121001021841,65942367036,16041840897,167580787161,85818239428,12226685454,29271436896,4670331108,274231949708,165152513811,914169317334,416583956847,626094599375,639651180196,136.16,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,228,4956097717,609505117210,120327129180,4459435493,630272573750,875706164806,40647831,5042180415,46784164771,450560,214896,12140105523,166155843108,86791853370,22290614575,289601768,3627948049,312704319,775424233,2944234703,4603654494,122629264847,86892175750,533436545,170348653949,160685007,87121037916,276129859,316465234,18840699097,30498995194,13131613060,3298265250,2985090236,29345017782,44578243786,569027451733,220386248733,463897243856,463907738201,554576885395,604255786008,4415758845,1087682765,619620965215,4550953767,122087424840,66534463830,16185883482,169085505927,86588913438,12333458651,29527485458,4711275754,276625187585,166596924302,922154643272,420223285325,631536892875,645219744879,136.15,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,230,5000633392,614866914420,121385733433,4498359981,635809938375,883438202179,41005392,5086479260,47196366229,454562,216785,12247029191,167617656719,87549037404,22485505530,292127952,3659523056,315430008,782291924,2970244217,4644324385,123711812499,87659127995,538147931,171875210660,162125084,87901576664,278612396,319304149,19008649295,30760929291,13243823433,3326826620,3011973870,29596883407,44961146260,574090706778,222310494345,467980130630,467990709046,559469392202,609592417665,4455288544,1097467730,625211170442,4592201609,123189171162,67134967229,16331985764,170611217779,87370017292,12440828796,29785066980,4752202968,279045211279,168055383612,930182212751,423882150257,637024723375,650824747833,136.15,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,232,5044895088,620146761478,122428263213,4536772669,641258680000,891055245873,41357808,5130069158,47601235596,458422,218644,12352178241,169057237124,88325972030,22683721873,294759490,3691976734,318229341,789389327,2996495211,4685037298,124800316222,88430574748,542882399,173363850872,163523918,88663069346,281058398,322071207,19171819271,31029405973,13358842461,3356077118,3039214271,29855191971,45353780077,579225261589,224249230989,472088309425,472098995568,564391135078,614960311345,4494963416,1107243942,630669129320,4632511456,124264455888,67720942747,16474536850,172100525401,88132823014,12549555507,30045622569,4793317418,281482102318,169526605045,938310575336,427586580890,642576267000,656494314449,136.14,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,234,5088494513,625517424385,123488527501,4575887359,646760393000,898738093550,41716005,5174082831,48011092083,462413,220518,12459272280,170521192898,89088209552,22877857489,297374182,3723811889,320977975,796108071,3022219500,4725389364,125872631524,89190259792,547536674,174847432545,164920379,89421964808,283450911,324827072,19335984438,31291841503,13471308463,3384663690,3066013505,30107577662,45737436290,584267398642,226141226415,476116184130,476126966720,569219265622,620227622253,4533989811,1116812027,636146069521,4672890614,125343476986,68308942273,16617567453,173594906565,88898206160,12658353045,30306405619,4834321960,283884991646,170979957461,946441317329,431291212946,648113747125,662146768441,136.14,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,236,5133448208,630801162813,124531598167,4614600924,652261571875,906419695494,42068168,5218092175,48417918802,466390,222393,12564645863,171961527107,89865944454,23077775852,299985859,3756284714,323783749,802975213,3048187107,4766073981,126955111423,89957272908,552259924,176352899590,166339796,90192104434,285877033,327612671,19503851854,31551117424,13582618239,3412849950,3092467582,30357189493,46116588214,589209247742,228088063459,480237053217,480247923295,574157809477,625612216662,4573787054,1126602410,641638595159,4713387367,126425462062,68898563606,16760999318,175093483893,89665861804,12767848691,30568953674,4876516071,286375913663,172477909460,954629116239,435023010122,653701000875,667864146771,136.13,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,238,5177436119,636064798622,125570597084,4652926676,657693958500,914005272099,42419032,5261551368,48823109164,470339,224244,12669527047,173396393968,90636123659,23276567800,302536114,3788504988,326555496,809935448,3074391644,4806916953,128046486458,90730760215,556998990,177860427964,167761848,90963248085,288325640,330407440,19671240640,31816474347,13696416280,3441710569,3119283541,30612233672,46504309096,594271631936,229966010129,484233363302,484244318981,578953003158,630843186076,4612822912,1136235371,647155642236,4753887654,127512484606,69490952824,16905114808,176598973128,90436879810,12873184613,30821383449,4917353785,288801082394,173927991807,962498061722,438608656179,659108896000,673384742129,136.13,1.83,5.08,38.28,9.31,3.66,7.16,3.44,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,240,5222857627,641567202941,126656853776,4693441216,663370333875,921940322962,42785846,5306962369,49247472456,474454,226180,12779186791,174896386204,91408173678,23475602068,305107976,3820805450,329337377,817017918,3100990140,4848267224,129152856604,91514835218,561794584,179359438203,169175015,91729997227,290759713,333186571,19837967174,32084880530,13811490045,3470947222,3146579524,30870733219,46896953922,599399400692,231888461394,488312553073,488323586684,583839732647,636173964244,4652214078,1145935028,652646760994,4794630854,128594466062,70080622812,17048570688,178097401444,91204236635,12983558851,31086052028,4959331318,291275469153,175416862868,970747662888,442367842896,664735113250,679133101854,136.12,1.83,5.08,38.28,9.31,3.66,7.16,3.45,8.25,1.32,1.41,1.66,4.39,0.98
525.x264_r,242,5268981688,646768137796,127683761121,4731669799,668828289750,929570383365,43132633,5350626048,49649544639,478429,228043,12882991447,176314324631,92167832270,23669857511,307618106,3852431077,332080066,823837557,3126622706,4887931736,130215170713,92267825745,566410353,180872532333,170605567,92503858180,293209741,335991544,20006299714,32348526777,13924853461,3499544053,3173082320,31124041128,47281860085,604415482201,233744846005,492268228880,492279344164,588581707253,641349557079,4690579988,1155404605,658131887038,4835210139,129675238489,70669677840,17191888724,179594265049,91970822961,13076414781,31306527011,4994100498,293384507140,176683071026,977671372824,445522205307,670280167625,684780387360,136.11,1.83,5.08,38.28,9.31,3.66,7.16,3.44,8.24,1.31,1.41,1.66,4.39,0.98
