workload,cycles,cache-misses,instructions,stalled-cycles-backend,branch-misses,context-switches,iTLB-load-misses,IpNReturn,IpMispredict,BpTkBranch
502.gcc_r,368967205478,5154421930,485160874519,113483304029,1986497330,9272,13195157,66.62,245.15,1.8
502.gcc_r,377042943101,5183230355,494584935901,118808398398,1992358947,9469,13195157,67.83,249.27,1.79
502.gcc_r,385117648688,5250324063,505389087216,123102212719,2011702178,9669,13292153,68.65,250.69,1.79
502.gcc_r,393107327160,5357048285,516777164144,125595831497,2045159585,9868,13581275,68.17,253.83,1.79
502.gcc_r,401179792188,5466887930,528492608032,127737371757,2088509721,10067,13833500,68.17,252.26,1.79
502.gcc_r,409208687323,5579979000,540266267376,129128351380,2147849248,10270,14350439,68.02,250.83,1.79
502.gcc_r,417246063613,5704247647,551679834654,130303725371,2219615384,10465,14913286,67.95,247.34,1.79
502.gcc_r,425241861805,5823857498,562948275488,131344968939,2294723543,10667,15450668,67.88,244.77,1.79
502.gcc_r,433324785511,5942758666,574488570989,132707758811,2362034076,10865,15833979,67.81,242.87,1.79
502.gcc_r,441397987605,6049904237,585004526103,135232151087,2408874983,11068,16122315,67.75,243.61,1.79
502.gcc_r,449427492436,6153016179,592639146326,139770529754,2423096597,11266,16124767,67.8,245.06,1.79
502.gcc_r,457330234671,6243488028,600640777084,144058351248,2439257863,11472,16168111,67.76,246.65,1.8
502.gcc_r,465291473831,6336995208,608555145202,148113602347,2459188376,11669,16284122,67.6,248.07,1.8
502.gcc_r,473166278863,6421772463,621804510239,150301867735,2484026195,11874,16451958,67.27,250.21,1.8
502.gcc_r,481147014689,6533126462,628621945953,154524579084,2507124060,12071,16507204,67.26,250.49,1.8
502.gcc_r,489092406652,6631596957,639941787927,156493573279,2549001777,12277,16967754,67.15,251.06,1.8
502.gcc_r,497162958917,6755402107,651829155878,158065348146,2609225261,12481,17324670,67.13,249.45,1.8
502.gcc_r,505230040673,6880417416,663638899566,159534948915,2674064458,12686,17461942,67.13,247.84,1.8
502.gcc_r,513198671783,6991331989,675416002788,161233451605,2722234298,12891,17643518,66.95,249.09,1.8
502.gcc_r,521271311427,7061833073,685019593588,165177542010,2737971177,13091,17689894,66.87,250.81,1.8
502.gcc_r,529324260754,7150323206,695449720802,168851640118,2759163701,13295,17737831,66.75,252.46,1.8
502.gcc_r,537398062609,7276531898,703460092336,173699991657,2772848698,13492,17739578,66.75,254.14,1.8
502.gcc_r,545472227630,7348833750,710390736542,178338562605,2786773118,13686,17740546,66.82,255.7,1.8
502.gcc_r,553546539708,7425049897,717809466981,183037808181,2797562056,13881,17745476,66.77,257.21,1.8
502.gcc_r,561620835914,7545965899,725894057988,187642093159,2812514124,14075,17747449,66.73,258.83,1.81
502.gcc_r,569694807476,7616719999,733532438608,192130984447,2827089923,14275,17748987,66.8,260.32,1.81
502.gcc_r,577768936051,7696034273,741746238793,196482382981,2840191700,14472,17756925,66.72,261.82,1.81
502.gcc_r,585813597961,7809459712,750646567783,200930336006,2855411081,14671,17759407,66.73,263.26,1.81
502.gcc_r,593855482622,7881283706,758171547525,205357114563,2869506293,14867,17760435,66.78,264.79,1.81
502.gcc_r,601914239745,7961466554,766125022574,209823908167,2882270253,15059,17765601,66.7,266.24,1.81
502.gcc_r,609988755353,8086567636,774462046633,214570251254,2895769825,15256,17766890,66.71,267.77,1.81
502.gcc_r,617945933315,8159811177,781423337835,219035802501,2909241371,15462,17769621,66.78,269.42,1.81
502.gcc_r,626021398966,8239396394,788745091867,223704389794,2920662571,15656,17774660,66.7,270.72,1.81
502.gcc_r,633997954116,8354197385,797556599705,228076573171,2935363614,15854,17778164,66.71,272.05,1.81
502.gcc_r,642042613675,8426930595,804920064409,232568120935,2949834852,16053,17780560,66.76,273.51,1.81
502.gcc_r,650117084571,8507172116,813038500890,237034787586,2961928304,16250,17785444,66.69,274.87,1.82
502.gcc_r,658171037849,8631342007,821284414028,241762577156,2975757980,16444,17786871,66.7,276.3,1.82
502.gcc_r,666230280724,8707002967,828007603997,246489871486,2989506791,16642,17788326,66.76,277.85,1.82
502.gcc_r,674299896846,8784705901,835543789487,251092272476,3000505436,16837,17793499,66.7,279.07,1.82
502.gcc_r,682327922537,8902014274,844106606056,255665722147,3015205771,17038,17796069,66.7,280.29,1.82
502.gcc_r,690406159149,8974553877,851500754684,260164895177,3029908280,17236,17797010,66.74,281.72,1.82
502.gcc_r,698447249513,9044897024,860461785714,264005884382,3043357527,17435,17832743,66.6,283.57,1.82
502.gcc_r,706520444530,9115746224,869998045418,267989995973,3059010655,17636,17850209,66.54,284.94,1.82
502.gcc_r,714590937427,9208132521,880668473455,271484695753,3081959891,17836,17920227,66.43,286.11,1.82
502.gcc_r,722661909690,9334445192,888650197583,276357860595,3095408884,18029,17921767,66.43,287.49,1.82
502.gcc_r,730704348678,9406086721,895725839950,280876984440,3109377003,18229,17925203,66.5,288.69,1.82
502.gcc_r,738779869878,9496401025,902615015366,285831567232,3120567348,18423,17928605,66.58,289.91,1.82
502.gcc_r,746853815941,9782847023,910406272906,289813354516,3130867575,18621,18002022,66.7,291.44,1.82
502.gcc_r,754927780923,9891843689,918175189305,294350846246,3145660445,18815,18011292,66.65,292.75,1.82
502.gcc_r,763002172263,10001980786,926400312737,298788179627,3159994459,19015,18014580,66.72,293.93,1.82
502.gcc_r,771034674367,10133257960,933901138704,303186281722,3172552289,19215,18032564,66.84,295.22,1.82
502.gcc_r,779094986542,10365090788,943091657503,306864874941,3185779928,19414,18094016,66.79,296.52,1.82
502.gcc_r,787168780441,10479741589,951256833141,311589583284,3201205805,19608,18095358,66.81,297.67,1.82
502.gcc_r,795242892895,10550292799,959311925841,315946089863,3215379163,19805,18098301,66.88,298.84,1.82
502.gcc_r,803316101622,10775214180,967268620763,320269318987,3228215860,19999,18157098,66.95,300.6,1.82
502.gcc_r,811389619911,10881647760,975672630556,324686034971,3242392462,20195,18169868,66.94,301.86,1.82
502.gcc_r,819463507404,11003553989,983427409734,329406772201,3255824821,20392,18172681,66.96,302.6,1.82
502.gcc_r,827512762277,11075298718,991391756182,333853149407,3268637289,20592,18174817,67.05,303.89,1.82
502.gcc_r,835585549656,11319553090,999231335154,338258337144,3280170222,20790,18235678,67.21,305.39,1.82
502.gcc_r,843658544700,11466963522,1007761056975,342514370783,3293852177,20989,18259077,67.15,306.72,1.82
502.gcc_r,851663336861,11577760522,1015366197477,347153615270,3309004868,21186,18261491,67.21,307.61,1.82
502.gcc_r,859721692768,11661388139,1022804021565,351727690065,3321512478,21391,18265253,67.29,308.82,1.82
502.gcc_r,867798844268,11936754475,1031942580443,355507642975,3334786579,21591,18331599,67.29,310.08,1.82
502.gcc_r,875827568086,12063976181,1040412935573,360303167677,3348127145,21795,18332449,67.29,311.2,1.82
502.gcc_r,883878320294,12136108456,1047589216645,364803389796,3362736073,21991,18335901,67.33,312.48,1.82
502.gcc_r,891952396581,12243433416,1054914866268,369615567057,3374146616,22193,18343372,67.44,313.54,1.82
502.gcc_r,900025820500,12547022909,1063758733830,373449866953,3386500760,22391,18418362,67.48,314.84,1.81
502.gcc_r,908042470072,12664553080,1072286315027,378116879601,3401215995,22587,18420220,67.48,315.77,1.82
502.gcc_r,916108312628,12737205027,1079735377587,382581288498,3415743902,22787,18423023,67.51,316.89,1.82
502.gcc_r,924181323274,12905824481,1087706445531,387030813907,3428615223,22987,18461517,67.64,318.14,1.81
502.gcc_r,932154381734,13081337522,1098950771574,389368167686,3452111589,23194,18730028,67.48,318.23,1.81
502.gcc_r,940106834063,13212663573,1108853600686,391648039968,3502772284,23398,19009202,67.44,315.1,1.81
502.gcc_r,948180375699,13347436790,1120118665102,393023762705,3565758702,23594,20078027,67.31,314.73,1.81
502.gcc_r,956253857888,13435121341,1131454666492,395827204054,3591639300,23791,20119323,67.23,314.17,1.81
502.gcc_r,964227461346,13570431510,1142101087668,397120565196,3663573951,23993,20845410,67.2,310.23,1.81
502.gcc_r,972174089521,13679248224,1152424540546,399379005948,3715356673,24202,21354836,67.19,310.91,1.81
502.gcc_r,980178209238,13779092471,1160194532302,403823828501,3730346533,24399,21381814,67.2,311.62,1.81
502.gcc_r,988181803995,13869963902,1168274868084,408215039227,3746171383,24602,21405090,67.21,312.43,1.81
502.gcc_r,996191137872,13964596253,1176319598901,412420119401,3763265057,24799,21446739,67.03,313.77,1.82
502.gcc_r,1004220965218,14074916612,1186028427726,415952296861,3784126320,25000,21461716,67.07,313.75,1.82
502.gcc_r,1012250555447,14197694145,1195185702059,418455136199,3831880274,25195,22173380,66.96,311.71,1.82
502.gcc_r,1020236847503,14308589341,1206933191401,419459488200,3899576136,25394,22910387,66.93,308.28,1.82
502.gcc_r,1028254479756,14445157460,1217965743909,420551928913,3971634027,25592,24039989,66.9,305.62,1.81
502.gcc_r,1036276580264,14561110660,1229384590660,421738432476,4042832658,25797,24715900,66.88,303.78,1.81
502.gcc_r,1044239717504,14666299409,1240338272381,423484610488,4100171649,25998,25012935,66.87,301.72,1.81
502.gcc_r,1052256500891,14778352693,1252055733356,424851950236,4168793504,26197,25397783,66.85,299.33,1.81
502.gcc_r,1060305527167,14891343229,1263548162121,426216859883,4238819199,26401,25724504,66.85,297.47,1.81
502.gcc_r,1068220777386,14986739198,1274806700754,428146821772,4284046552,26611,25957426,66.8,297.06,1.81
502.gcc_r,1076095230112,15092337068,1286209521038,429761649338,4343152178,26817,26162186,66.77,296.31,1.81
502.gcc_r,1084026063955,15188885492,1298130833158,431493198851,4380277108,27023,26287198,66.66,296.32,1.81
502.gcc_r,1092011609428,15323650059,1308992323727,433808882280,4434348293,27219,26449417,66.62,294.57,1.81
502.gcc_r,1099996673014,15459201175,1318900260440,435387866371,4498329478,27424,27145227,66.61,292.12,1.81
502.gcc_r,1107974703989,15584749615,1329376819223,436484760376,4573025863,27633,27773732,66.59,290,1.81
502.gcc_r,1116010264478,15694684104,1339627001643,439213926891,4614942439,27829,28073380,66.63,290.8,1.81
502.gcc_r,1123992550892,15815306155,1347209736741,443577858043,4629272938,28034,28076427,66.65,291.57,1.81
502.gcc_r,1132031380328,15904198633,1355440532851,447868275429,4644808966,28235,28091089,66.67,292.31,1.81
502.gcc_r,1140044255893,16008815461,1363251328098,452259661562,4659771647,28430,28093083,66.66,293.02,1.81
502.gcc_r,1148112546619,16115609447,1371809964063,456293014213,4678384801,28632,28117064,66.45,294.31,1.82
502.gcc_r,1156137225013,16237006453,1388327830808,457773913298,4701436216,28828,28117106,66.02,296.61,1.82
502.gcc_r,1164202621705,16346420561,1405933750216,458926412248,4722635212,29029,28117262,65.81,297.9,1.82
502.gcc_r,1172271879434,16485670497,1410349338364,464009185561,4742154664,29228,28117897,65.86,297.51,1.82
502.gcc_r,1180347383313,16607782484,1416503424235,468463594756,4759521843,29427,28118885,65.94,298.01,1.82
502.gcc_r,1188415229959,16700121746,1422978633857,472998944808,4775967290,29620,28222989,65.91,297.22,1.82
502.gcc_r,1196282579314,16829117895,1432847640015,474295682181,4844552365,29831,29014384,65.85,295.64,1.82
502.gcc_r,1204360526856,16944661293,1444656693861,475499634546,4905961842,30024,29634748,65.83,293.61,1.82
502.gcc_r,1212321102443,17074091123,1455230019324,476722525545,4971378071,30235,30448080,65.82,291.84,1.82
502.gcc_r,1220390666070,17185543035,1465952454598,478478819759,5031509037,30438,30760026,65.81,290.77,1.82
502.gcc_r,1228398879594,17298433242,1477144630279,480073944579,5094494672,30638,31010329,65.82,289.36,1.82
502.gcc_r,1236444768944,17410032980,1488575793375,481471470377,5160990214,30842,31344618,65.82,287.71,1.82
502.gcc_r,1244382995859,17520285808,1499424281192,483099882487,5221756280,31052,31513849,65.81,287,1.82
502.gcc_r,1252459693900,17619018888,1510582227872,485393360885,5262502567,31249,31697714,65.79,286.52,1.82
502.gcc_r,1260387612830,17724785736,1521827352365,486991830027,5320013948,31453,31855548,65.76,286.27,1.82
502.gcc_r,1268304670775,17831543478,1533389240468,488726265609,5361429065,31664,32009689,65.73,286.2,1.82
502.gcc_r,1276384709344,17931031406,1543996637689,492420675016,5385893275,31865,32055497,66.18,287.59,1.81
502.gcc_r,1284406370944,18033510692,1556275350205,496435454786,5400362419,32069,32055747,66.69,289.35,1.81
502.gcc_r,1292484522224,18136266565,1569127509640,500529457754,5410636114,32266,32055749,67.19,291,1.81
502.gcc_r,1300560590009,18211617153,1580978198446,504774563619,5424623149,32462,32055761,67.57,292.4,1.81
502.gcc_r,1308611920399,18233810342,1589943997445,510391749355,5427822922,32664,32055763,67.96,293.56,1.8
502.gcc_r,1316665247416,18337550522,1601381065355,513446793981,5463786355,32860,32374288,67.87,293.71,1.81
502.gcc_r,1324649194198,18423590073,1613613967684,516115014522,5487523118,33057,32382319,67.81,293.61,1.81
502.gcc_r,1332650765672,18549281439,1624811905491,517878285421,5545396087,33257,32694931,67.77,292.59,1.81
502.gcc_r,1340595598046,18663511672,1636152648561,519216044861,5603913587,33460,33280566,67.74,290.95,1.81
502.gcc_r,1348524744794,18784562925,1647173459618,520238790483,5678663507,33675,33728150,67.72,289.13,1.81
502.gcc_r,1356570978855,18904163851,1658819206023,521440484291,5750063999,33871,34136316,67.69,287.67,1.81
502.gcc_r,1364526799569,19019681686,1670024761784,522844803876,5813583350,34078,34393024,67.67,287.07,1.81
502.gcc_r,1372582718950,19125866552,1679884360550,526170570728,5846926359,34280,34552159,67.68,287.61,1.81
502.gcc_r,1380568065181,19225346689,1686716982923,530798975104,5860971423,34479,34554165,67.66,288.25,1.81
502.gcc_r,1388576568115,19318924428,1694974645130,535052269554,5878396604,34675,34570285,67.67,288.7,1.81
502.gcc_r,1396519270081,19402930971,1704839499702,538145894886,5904192702,34882,34780484,67.49,289.58,1.81
502.gcc_r,1404493952389,19511151495,1715540960258,541298416442,5925904050,35088,34792251,67.5,289.76,1.81
502.gcc_r,1412448743713,19612464351,1724054918123,544506393130,5957376030,35293,35101836,67.45,289.59,1.81
502.gcc_r,1420459252898,19716892520,1735805700516,546572729776,5998401408,35502,35360195,67.44,288.7,1.81
502.gcc_r,1428504851458,19838354116,1747577152238,548056078099,6062309559,35708,35576106,67.43,287.6,1.81
502.gcc_r,1436515413715,19964506448,1759302692643,549574491533,6126892421,35910,35683225,67.41,287.12,1.81
502.gcc_r,1444347430635,20054373989,1771061728374,551507267201,6161608391,36117,35752102,67.34,287.97,1.81
502.gcc_r,1452328796619,20130441579,1779450833233,556088482974,6175884100,36314,35760285,67.31,288.55,1.81
502.gcc_r,1460390767858,20218969372,1789629743758,559803386870,6198238580,36515,35807673,67.27,289.33,1.81
502.gcc_r,1468408510092,20343535211,1797637061741,564588022568,6211292197,36711,35809618,67.28,289.82,1.81
502.gcc_r,1476466441185,20414939223,1805140213696,569017961973,6224277163,36909,35811896,67.31,290.4,1.81
502.gcc_r,1484524531499,20496424827,1812118693539,573748832463,6235479251,37105,35813719,67.26,291,1.81
502.gcc_r,1492549325935,20609832858,1820854776607,578250537331,6250724703,37302,35816024,67.27,291.67,1.81
502.gcc_r,1500616244453,20680742917,1828750110151,582637640094,6265063938,37499,35817676,67.28,292.31,1.81
502.gcc_r,1508612653251,20765491163,1836661783438,587136600768,6278992481,37696,35822023,67.25,293.02,1.81
502.gcc_r,1516570271008,20880356462,1844515741500,591861664884,6293643341,37890,35824348,67.27,293.54,1.81
502.gcc_r,1524635169381,20951069680,1852615053574,596224757323,6307513396,38090,35825828,67.24,294.29,1.81
502.gcc_r,1532688437905,21033450002,1860168218292,600893909391,6320299560,38296,35827146,67.23,294.95,1.81
502.gcc_r,1540732843247,21159555951,1868117091215,605679290539,6333735085,38491,35828204,67.24,295.36,1.81
502.gcc_r,1548728712539,21225499462,1876368429971,609796548408,6346802430,38694,35830696,67.26,296.06,1.81
502.gcc_r,1556772972330,21309027174,1883523452314,614496184111,6359289116,38893,35831852,67.23,296.72,1.81
502.gcc_r,1564847446410,21424956165,1891337647249,619313405360,6374036940,39092,35833481,67.25,297.2,1.81
502.gcc_r,1572785379895,21492170220,1899483753343,623454251356,6387634956,39297,35836372,67.23,297.91,1.81
502.gcc_r,1580859652657,21575668024,1906863867853,628185802048,6400068501,39498,35837298,67.22,298.54,1.81
502.gcc_r,1588934325203,21701123128,1914881994111,632935958918,6413669114,39697,35838512,67.22,299,1.81
502.gcc_r,1596999117368,21770634051,1922878282947,637315269909,6426887572,39896,35839884,67.24,299.65,1.81
502.gcc_r,1605073601936,21852382821,1930368871811,641890032438,6438895173,40093,35840912,67.21,300.23,1.82
502.gcc_r,1613148509789,21968104100,1938235456440,646708364973,6453777920,40288,35842245,67.22,300.7,1.82
502.gcc_r,1621146067335,22037779168,1946294084922,651019514124,6467770351,40491,35843654,67.21,301.42,1.82
502.gcc_r,1629091163705,22107765619,1955741423192,654403836581,6482502510,40694,35973115,67.15,302.2,1.82
502.gcc_r,1637034565349,22183873381,1964107224824,659019597489,6496857364,40892,35981013,67.12,302.64,1.82
502.gcc_r,1645108820284,22275509616,1974710959947,662477241283,6521170698,41092,36099699,67.09,303.32,1.82
502.gcc_r,1653119138059,22399184345,1982826348329,667243286216,6533905183,41285,36130722,67.08,303.86,1.82
502.gcc_r,1661195181194,22473153156,1989939924960,671847868304,6547132104,41479,36132448,67.11,304.39,1.82
